n,t
1,1.0616000508889556e-05
1,4.329995135776699e-06
1,4.608999006450176e-06
1,3.840999852400273e-06
1,2.373999450355768e-06
2,7.753005775157362e-06
2,3.2819953048601747e-06
2,4.888999683316797e-06
2,3.282002580817789e-06
2,4.8190049710683525e-06
3,6.564994691871107e-06
3,4.189998435322195e-06
3,2.9329967219382524e-06
3,3.3520045690238476e-06
4,4.749002982862294e-06
4,5.237998266238719e-06
5,1.4666999049950391e-05
5,6.075999408494681e-06
6,4.260000423528254e-06
6,1.5783996786922216e-05
7,8.102004358079284e-06
7,8.032002369873226e-06
8,8.939998224377632e-06
9,9.777999366633594e-06
10,9.987001249101013e-06
11,9.498005965724587e-06
12,1.2362004781607538e-05
13,1.9067003449890763e-05
14,1.4736004231963307e-05
16,2.1161999029573053e-05
17,2.213999687228352e-05
19,2.0881998352706432e-05
21,3.813300281763077e-05
23,3.757499507628381e-05
26,4.197400267003104e-05
28,4.8749003326520324e-05
31,4.972700116923079e-05
34,5.90859999647364e-05
37,8.003800030564889e-05
41,8.716099546290934e-05
45,0.00010315600229660049
50,0.00011998799891443923
55,0.00017055300122592598
60,0.00018780300160869956
66,0.00022237499797483906
73,0.0002509400001144968
80,0.0002852320030797273
88,0.0003769330069189891
97,0.00046667899732710794
107,0.0005970729980617762
117,0.0005895300055271946
129,0.0006988309978623874
142,0.0008948760005296208
156,0.0012190089983050711
172,0.0012604249932337552
189,0.0015889580026851036
208,0.0018396880041109398
229,0.002936895005404949
252,0.002936963996035047
277,0.004103173996554688
304,0.004108061999431811
335,0.005552308997721411
368,0.006461643002694473
405,0.008038100000703707
446,0.011052658002881799
490,0.011721597002178896
539,0.015080122997460421
593,0.018964763003168628
653,0.024468392999551725
718,0.028957160997379106
790,0.035932486003730446
869,0.044228509003005456
956,0.05280431600112934
1051,0.06334482799866237
1156,0.0769508110024617
1272,0.09372919500310672
1399,0.11517122700024629
1539,0.1427726990004885
1693,0.16665736000140896
1862,0.20371331099886447
1,6.354996003210545e-06
1,4.329995135776699e-06
1,2.373999450355768e-06
1,3.7720019463449717e-06
1,2.373999450355768e-06
2,4.679000994656235e-06
2,5.308000254444778e-06
2,4.330002411734313e-06
2,2.864006091840565e-06
2,2.9330039978958666e-06
3,2.864006091840565e-06
3,4.888999683316797e-06
3,4.261004505679011e-06
3,4.679000994656235e-06
4,4.8190049710683525e-06
4,6.7739965743385255e-06
5,6.215996108949184e-06
5,3.282999387010932e-06
6,4.8190049710683525e-06
6,4.260000423528254e-06
7,7.472997822333127e-06
7,6.634996680077165e-06
8,1.0406001820228994e-05
9,9.429000783711672e-06
10,1.1803997040260583e-05
11,1.2570999388117343e-05
12,1.3759003195445985e-05
13,1.180300023406744e-05
14,1.375899591948837e-05
16,1.8159000319428742e-05
17,1.8227998225484043e-05
19,2.4932996893767267e-05
21,3.966999793192372e-05
23,3.478099824860692e-05
26,3.4362004953436553e-05
28,4.658399848267436e-05
31,5.189199873711914e-05
34,6.760600081179291e-05
37,7.431099948007613e-05
41,8.08059994596988e-05
45,9.686999692348763e-05
50,0.00011370200081728399
55,0.00015169499965850264
60,0.00017718700109981
66,0.00022810199880041182
73,0.00023236199922394007
80,0.0003316060028737411
88,0.0004104570034542121
97,0.00046248899889178574
107,0.0005682279952452518
117,0.0005905069992877543
129,0.0008388630012632348
142,0.000966323001193814
156,0.0010517390037421137
172,0.0013382280012592673
189,0.0018767040019156411
208,0.0021119989978615195
229,0.002465325997036416
252,0.0029799869953421876
277,0.0036106529951211996
304,0.004616646001522895
335,0.005334404995664954
368,0.0064524240005994216
405,0.008201527998608071
446,0.0105931719954242
490,0.012854631000664085
539,0.016211551002925262
593,0.018915455002570525
653,0.023063257001922466
718,0.029374741003266536
790,0.035947012998803984
869,0.04519182899821317
956,0.052800475001276936
1051,0.06625783599884016
1156,0.10799440999835497
1272,0.13436681600433076
1399,0.16319791199930478
1539,0.19142509200173663
1693,0.2298940729961032
1862,0.2867999569934909
