n,t
1,4.749999789055437e-06
1,1.8860009731724858e-06
1,4.818999514100142e-06
1,4.888999683316797e-06
1,4.74900116387289e-06
2,4.74900116387289e-06
2,4.818999514100142e-06
2,3.423001544433646e-06
2,4.749999789055437e-06
2,2.8630001907004043e-06
3,4.6789991756668314e-06
3,3.2830012060003355e-06
3,2.862998371711001e-06
3,4.819001333089545e-06
4,6.6350003180559725e-06
4,4.399998942972161e-06
5,4.748999344883487e-06
5,4.888999683316797e-06
6,7.264001396833919e-06
6,4.679999619838782e-06
7,7.472999641322531e-06
7,7.611999535583891e-06
8,8.240998795372434e-06
9,1.0686000678106211e-05
10,1.3408998711383902e-05
11,2.10920006793458e-05
12,1.732099917717278e-05
13,2.067300010821782e-05
14,2.486400080670137e-05
16,2.3955000870046206e-05
17,2.9053999242023565e-05
19,3.3383999834768474e-05
21,3.485100023681298e-05
23,4.770099985762499e-05
26,5.266000152914785e-05
28,5.866599894943647e-05
31,5.915499968978111e-05
34,7.717399967077654e-05
37,7.340299998759292e-05
41,8.129500020004343e-05
45,9.784699977899436e-05
50,0.00011055899994971696
55,0.00011928900130442344
60,0.00015225300012389198
66,0.00014980900050431956
73,0.00016538399904675316
80,0.00018430999989504926
88,0.0002346660003240686
97,0.00026595500094117597
107,0.0003086279994022334
117,0.0003101639995293226
129,0.00037316099951567594
142,0.00038650100032100454
156,0.00047436000022571534
172,0.0005506970010173973
189,0.0006308050014922628
208,0.0006657249996351311
229,0.0007511410003644414
252,0.00082209900028829
277,0.0009075849993678275
304,0.0009816159999900265
335,0.0012354880000202684
368,0.0013542190008593025
405,0.0014832149990979815
446,0.0016707390004739864
490,0.0019189530012226896
539,0.0030016300006536767
593,0.0032352479993278394
653,0.003502389999994193
718,0.0032681430002412526
790,0.00326569900062168
869,0.0036119010001129936
956,0.003983454998888192
1051,0.006071005000194418
1156,0.005461782000566018
1272,0.00515748399993754
1399,0.006305461000010837
1539,0.009942574999513454
1693,0.007770796999466256
1862,0.009633319999920786
