n,t
1,4.818997695110738e-06
1,1.3969984138384461e-06
1,1.4670004020445049e-06
1,1.3969984138384461e-06
1,1.4670004020445049e-06
2,6.216003384906799e-06
2,4.749999789055437e-06
2,4.330999217927456e-06
2,4.8190049710683525e-06
2,4.7489957069046795e-06
3,5.7969955378212035e-06
3,4.329995135776699e-06
3,4.7489957069046795e-06
3,4.260000423528254e-06
4,7.123999239411205e-06
4,7.2640032158233225e-06
5,7.612004992552102e-06
5,8.659997547511011e-06
6,1.0057003237307072e-05
6,9.497998689766973e-06
7,1.1105003068223596e-05
7,2.4164997739717364e-05
8,1.3689001207239926e-05
9,1.5644996892660856e-05
10,1.75300010596402e-05
11,1.8507998902350664e-05
12,1.997499930439517e-05
13,2.276899613207206e-05
14,2.535199746489525e-05
16,3.736499638762325e-05
17,3.9111997466534376e-05
19,4.14160022046417e-05
21,4.420999903231859e-05
23,5.000700184609741e-05
26,5.245099600870162e-05
28,5.6710996432229877e-05
31,6.411399954231456e-05
34,7.249599730130285e-05
37,9.065400081453845e-05
41,8.967599569587037e-05
45,0.00010147900320589542
50,0.00011300399637548253
55,0.00011873000039486215
60,0.00013151099847164005
66,0.00016196200158447027
73,0.0001659419940551743
80,0.00018081899906974286
88,0.00020337699970696121
97,0.00024814499920466915
107,0.000242697999055963
117,0.00026441900263307616
129,0.0003228759960620664
142,0.00035639899579109624
156,0.00041911600419552997
172,0.0004508950005401857
189,0.0005173140016268007
208,0.0005246469954727218
229,0.000584221001190599
252,0.0006365320004988462
277,0.000711612003215123
304,0.0007926280013634823
335,0.00089620200014906
368,0.001018004993966315
405,0.0012138399979448877
446,0.0013635790019179694
490,0.001572125001985114
539,0.0016509749984834343
593,0.001951782003743574
653,0.0021138830052223057
718,0.00233555900194915
790,0.002615482997498475
869,0.002927533001638949
956,0.0032235899998340756
1051,0.0036718300034408458
1156,0.00402117599878693
1272,0.0045603489998029545
1399,0.004829587000131141
1539,0.00518074900173815
1693,0.006174378999276087
1862,0.006863432005047798
