n,t
1,4.330002411734313e-06
1,4.679000994656235e-06
1,2.862998371711001e-06
1,1.3970020518172532e-06
1,1.4670004020445049e-06
2,6.2850012909621e-06
2,5.308000254444778e-06
2,3.842000296572223e-06
2,4.748999344883487e-06
2,4.679000994656235e-06
3,5.726997187593952e-06
3,4.748999344883487e-06
3,4.819001333089545e-06
3,4.680001438828185e-06
4,1.4875997294439003e-05
4,1.452699871151708e-05
5,6.774000212317333e-06
5,6.6350003180559725e-06
6,7.613001798745245e-06
6,6.704998668283224e-06
7,9.568000677973032e-06
7,1.0684998414944857e-05
8,1.0895000741584226e-05
9,1.501600127085112e-05
10,1.7111000488512218e-05
11,2.5213001208612695e-05
12,1.8578000890556723e-05
13,1.780900129233487e-05
14,1.8367998563917354e-05
16,2.1300998923834413e-05
17,2.5281999114667997e-05
19,2.8705002478091046e-05
21,2.8146001568529755e-05
23,3.0939001590013504e-05
26,4.99359994137194e-05
28,5.19620007253252e-05
31,6.097100049373694e-05
34,7.284499952220358e-05
37,7.570800153189339e-05
41,9.875500109046698e-05
45,0.0001308129976678174
50,0.00016482600040035322
55,0.00018556800205260515
60,0.00021476199981407262
66,0.0002705650003917981
73,0.0002853010009857826
80,0.0003909010010829661
88,0.00045913599751656875
97,0.0004748499995912425
107,0.0005400810005085077
117,0.0005736059974879026
129,0.0007921380019979551
142,0.0010064109992526937
156,0.0011692810003296472
172,0.00151436599844601
189,0.0016516740033694077
208,0.0020428540010470897
229,0.0023764159996062517
252,0.0028988280027988367
277,0.00414612199892872
304,0.004735651000373764
335,0.005584012000326766
368,0.006641825999395223
405,0.008977175002655713
446,0.010901509001996601
490,0.011896536001586355
539,0.016748192996601574
593,0.01891417799924966
653,0.023730913999315817
718,0.03063436500087846
790,0.03461049399993499
869,0.04342479899787577
956,0.05268210700160125
1051,0.06430989499858697
1156,0.07769223200011766
1272,0.0936346680027782
1399,0.11343799400128773
1539,0.13729587999841897
1693,0.1718720810022205
1862,0.21173588800229481
