n,t
1,4.679000085161533e-06
1,1.9560002328944393e-06
1,1.396999323333148e-06
1,3.2830002965056337e-06
1,3.3520000215503387e-06
2,6.565000148839317e-06
2,4.679000085161533e-06
2,4.819000423594844e-06
2,4.749000254378188e-06
2,4.749000254378188e-06
3,4.330999217927456e-06
3,6.145999577711336e-06
3,4.3299996832502075e-06
3,4.6800005293334834e-06
4,6.2159997469279915e-06
4,6.565000148839317e-06
5,8.660999810672365e-06
5,6.494999979622662e-06
6,1.236099978996208e-05
6,1.1035000170522835e-05
7,1.2851000064983964e-05
7,1.1802999324572738e-05
8,1.2292000064917374e-05
9,1.7600000319362152e-05
10,1.801899998099543e-05
11,1.9905000044673216e-05
12,2.1581000510195736e-05
13,2.2418999833462294e-05
14,2.6189999516645912e-05
16,2.7656999918690417e-05
17,3.1427999601874035e-05
19,4.344100034359144e-05
21,4.1696000153024215e-05
23,4.5325999963097274e-05
26,6.53019997116644e-05
28,5.992399928800296e-05
31,6.634900000790367e-05
34,7.37529999241815e-05
37,7.905999973445432e-05
41,9.247000070899958e-05
45,0.00010294599996996112
50,0.00011810199976025615
55,0.00013751799997407943
60,0.00013884400050301338
66,0.0001554669997858582
73,0.0001744639994285535
80,0.000210991000130889
88,0.00022034899939171737
97,0.00025715500032674754
107,0.00027985399992758175
117,0.0002895620000344934
129,0.00032574000033491757
142,0.00036785300017072586
156,0.00040926899964688346
172,0.000450894999630691
189,0.0005186409998714225
208,0.0005477650001921575
229,0.0006259869996938505
252,0.0007269070001711953
277,0.0007965389995661099
304,0.0008855859996401705
335,0.0009920950005835039
368,0.0010921760003839154
405,0.0012689450004472747
446,0.0013880240003345534
490,0.0015545249998467625
539,0.0017318520003755111
593,0.0019416559998717275
653,0.0021742270000686403
718,0.002412804000414326
790,0.0026837180002985406
869,0.003007432000231347
956,0.0033835269996416173
1051,0.0035183909994884743
1156,0.0038838700002088444
1272,0.004468371000257321
1399,0.005109791999529989
1539,0.005787602000054903
1693,0.006234376000065822
1862,0.006623182000112138
1,4.819000423594844e-06
1,1.3960006981506012e-06
1,1.8849996195058338e-06
1,3.7710005926783197e-06
1,1.9559993233997375e-06
2,1.773999974830076e-05
2,2.7940004656556994e-06
2,3.422000190766994e-06
2,2.863999725377653e-06
2,4.818999514100142e-06
3,4.679999619838782e-06
3,4.818999514100142e-06
3,3.4781000067596324e-05
3,3.2820007618283853e-06
4,7.053999979689252e-06
4,7.681999704800546e-06
5,6.565000148839317e-06
5,8.17099953565048e-06
6,9.078999937628396e-06
6,8.590000106778461e-06
7,1.040600000123959e-05
7,1.1593000635912176e-05
8,1.3478999790095259e-05
9,1.4876000022923108e-05
10,1.6832000255817547e-05
11,1.913699998112861e-05
12,2.0603999473678414e-05
13,2.1301999368006364e-05
14,2.3397000404656865e-05
16,2.8565000320668332e-05
17,3.079999987676274e-05
19,3.526999989844626e-05
21,3.855300019495189e-05
23,4.1835000047285575e-05
26,5.147299998498056e-05
28,5.622200023935875e-05
31,7.633699988218723e-05
34,7.17270004315651e-05
37,7.284399998752633e-05
41,9.519299965177197e-05
45,9.728899931360502e-05
50,0.00011852099942188943
55,0.0001266919998670346
60,0.00015644399991288083
66,0.00015497799995500827
73,0.00017111099987232592
80,0.00019227299981139367
88,0.00024095199933071854
97,0.0002406029998383019
107,0.0002667939997991198
117,0.0003179870000167284
129,0.0003295799997431459
142,0.00038447499991889345
156,0.00041765100013435585
172,0.00048714300010033185
189,0.0005236000006334507
208,0.000571300999581581
229,0.0006353459993988508
252,0.0007169900000008056
277,0.0008082030008154106
304,0.0009055609998540604
335,0.0010453839995534508
368,0.0011393889999453677
405,0.0012651040005948744
446,0.0013809709998895414
490,0.0015455160000783508
539,0.001730316000248422
593,0.0019457759999568225
653,0.0021678009998140624
718,0.0024218839998866315
790,0.0027817049995064735
869,0.003002893000484619
956,0.0033914900004674564
1051,0.0038376349993995973
1156,0.004283221999685338
1272,0.004408237999996345
1399,0.004993716000171844
1539,0.006045525999979873
1693,0.006077233000723936
1862,0.007303854000383581
1,3.770999683183618e-06
1,1.8850005290005356e-06
1,2.373999450355768e-06
1,1.9560002328944393e-06
1,3.353000465722289e-06
2,4.749000254378188e-06
2,4.819000423594844e-06
2,3.353000465722289e-06
2,4.260000423528254e-06
2,4.888999683316797e-06
3,5.656999746861402e-06
3,4.259999514033552e-06
3,4.679000085161533e-06
3,4.749000254378188e-06
4,1.4318000467028469e-05
4,6.2849994719726965e-06
5,7.053999979689252e-06
5,6.634999408561271e-06
6,8.17099953565048e-06
6,8.101999810605776e-06
7,1.0406999535916839e-05
7,1.1035000170522835e-05
8,1.2083000001439359e-05
9,1.4666999959445093e-05
10,1.4596999790228438e-05
11,1.655200048844563e-05
12,1.997500021388987e-05
13,2.053400021395646e-05
14,2.388500070082955e-05
16,2.8215999918757007e-05
17,2.884500008804025e-05
19,3.387299966561841e-05
21,3.813300008914666e-05
23,4.0019000152824447e-05
26,4.895900019619148e-05
28,5.189199964661384e-05
31,5.817800047225319e-05
34,6.634900000790367e-05
37,7.333400026254822e-05
41,8.331999924848787e-05
45,0.00010650800049916143
50,0.00010525099969527218
55,0.00011691399959090631
60,0.00013171999944461277
66,0.0001492509991294355
73,0.00017334599942842033
80,0.00018535799972596578
88,0.00021650700000463985
97,0.00023669199981668498
107,0.0002795039999909932
117,0.0002966150004795054
129,0.0003402660004212521
142,0.0003677139993669698
156,0.0004342720003478462
172,0.0004667490002248087
189,0.000540291000106663
208,0.0005958150004516938
229,0.000668310999571986
252,0.0007278149996636785
