n,t
1,4.400000761961564e-06
1,2.3049997253110632e-06
1,2.4439996195724234e-06
1,1.955000698217191e-06
1,1.8859991541830823e-06
2,4.74900116387289e-06
2,4.400000761961564e-06
2,2.3749998945277184e-06
2,4.260000423528254e-06
2,4.74900116387289e-06
3,4.818999514100142e-06
3,4.888999683316797e-06
3,4.749999789055437e-06
3,4.818999514100142e-06
4,4.679999619838782e-06
4,4.330000592744909e-06
5,4.748999344883487e-06
5,4.260999048710801e-06
6,5.308000254444778e-06
6,7.05399907019455e-06
7,6.145999577711336e-06
7,6.775000656489283e-06
8,6.145999577711336e-06
9,8.521001291228458e-06
10,8.241000614361838e-06
11,8.101998901111074e-06
12,9.98699943011161e-06
13,1.61340012709843e-05
14,1.6832000255817547e-05
16,3.3803000405896455e-05
17,1.564499871165026e-05
19,1.8228000044473447e-05
21,2.2279000404523686e-05
23,2.416500137769617e-05
26,3.3803000405896455e-05
28,4.588599949784111e-05
31,4.553600047074724e-05
34,5.538400000659749e-05
37,7.717399967077654e-05
41,7.542799903603736e-05
45,0.00010476200077391695
50,0.0001244570012204349
55,0.00012864800009992905
60,0.00015993600027286448
66,0.000208684999961406
73,0.0002234920011687791
80,0.000351021000824403
88,0.0002913770003942773
97,0.0004784819993801648
107,0.0004527809996943688
117,0.0005667610003001755
129,0.0007076309993863106
142,0.0010783480011014035
156,0.001354290001472691
172,0.0015881180006545037
189,0.002238758999737911
208,0.0024687450004421407
229,0.0025858689987217076
252,0.0029304649997357046
277,0.0034370939993095817
304,0.004414450999320252
335,0.006393679999746382
368,0.006550542999320896
405,0.007887302999733947
446,0.008735173998502432
490,0.011120879000372952
539,0.01352243799919961
593,0.015888167001321563
653,0.01956097500078613
718,0.020872381999652134
790,0.027388774000428384
869,0.03136077999988629
956,0.040893471999879694
1051,0.05549334799979988
1156,0.08407500900102605
1272,0.09535903699907067
1399,0.11447994300033315
1539,0.13217629900100292
1693,0.1586093650003022
1862,0.19632464399910532
1,2.863998815882951e-06
1,1.8859991541830823e-06
1,1.8850005290005356e-06
1,1.9559993233997375e-06
1,1.8859991541830823e-06
2,3.2830012060003355e-06
2,2.3749998945277184e-06
2,1.9549988792277873e-06
2,4.6789991756668314e-06
2,2.3740012693451717e-06
3,4.330000592744909e-06
3,4.1909988794941455e-06
3,4.75000160804484e-06
3,4.748999344883487e-06
4,4.748999344883487e-06
4,3.421999281272292e-06
5,3.772000127355568e-06
5,4.330000592744909e-06
6,4.190000254311599e-06
6,1.012699976854492e-05
7,1.2012998922728002e-05
7,1.040700044541154e-05
8,7.472999641322531e-06
9,5.797000994789414e-06
10,6.633999873884022e-06
11,8.031000106711872e-06
12,1.1383999662939459e-05
13,1.320000046689529e-05
14,1.487600093241781e-05
16,1.5435000022989698e-05
17,1.6203000996029004e-05
19,1.6621999748167582e-05
21,2.5281999114667997e-05
23,2.660999962245114e-05
26,3.289500091341324e-05
28,3.45009993907297e-05
31,4.4907999836141244e-05
34,4.777100002684165e-05
37,5.8875999457086436e-05
41,7.431100129906554e-05
45,7.850200017855968e-05
50,0.00011628599895630032
55,0.0001743929988151649
60,0.00024185999973269645
66,0.00019583499852160458
73,0.00020428599964361638
80,0.0002391359994362574
88,0.00028788500094378833
97,0.0004021459990326548
107,0.000464723001641687
117,0.0005041129988967441
129,0.0005856179996044375
142,0.0007798459992045537
156,0.0009360109997942345
172,0.0010798149996844586
189,0.0016178009991563158
208,0.0015552240001852624
229,0.0020246250005584443
252,0.0024727969994273735
277,0.0025273430001107045
304,0.0034565789992484497
335,0.005078641001091455
368,0.005066138999609393
405,0.007486484999390086
446,0.010043578999102465
490,0.010603844999423018
539,0.013127066999004455
593,0.024724681999941822
653,0.028198301999509567
718,0.02906377399995108
790,0.034863524000684265
869,0.04554712800018024
956,0.04884586600019247
1051,0.06378761599989957
1156,0.07774034500107518
1272,0.08697432500048308
1399,0.09469310200074688
1539,0.11817775300005451
1693,0.1588563229997817
1862,0.17333349000000453
1,4.888999683316797e-06
1,4.74900116387289e-06
1,2.444001438561827e-06
1,1.8859991541830823e-06
1,1.4670004020445049e-06
2,4.818999514100142e-06
2,4.6789991756668314e-06
2,4.748999344883487e-06
2,4.819001333089545e-06
2,1.8850005290005356e-06
3,2.8630001907004043e-06
3,3.282999387010932e-06
3,4.260999048710801e-06
3,2.4450000637443736e-06
4,3.2129992177942768e-06
4,4.6789991756668314e-06
5,4.260000423528254e-06
5,4.261000867700204e-06
6,5.238000085228123e-06
6,4.6789991756668314e-06
7,1.3828999726683833e-05
7,5.378000423661433e-06
8,7.054000889183953e-06
9,6.565000148839317e-06
10,1.5155999790295027e-05
11,8.240998795372434e-06
12,2.0114001017645933e-05
13,1.47360005939845e-05
14,1.3759001376456581e-05
16,1.6621999748167582e-05
17,2.0951998521923088e-05
19,2.10920006793458e-05
21,2.2628999431617558e-05
23,2.3395999960484914e-05
26,6.111100083217025e-05
28,3.708499934873544e-05
31,3.994899998360779e-05
34,4.8608999350108206e-05
37,6.006299918226432e-05
41,9.945300007530022e-05
45,8.2341999586788e-05
50,0.00011104700024588965
55,0.0001433140005246969
60,0.00013248799950815737
66,0.00018053900021186564
73,0.00022467899907496758
80,0.00027391699950385373
88,0.0003736500002560206
97,0.0003878980005538324
107,0.00042728900007205084
117,0.0006260569989535725
129,0.0006779479990655091
142,0.000788297998951748
156,0.0010172370002692332
172,0.0013320799989742227
189,0.0014232930006983224
208,0.00200912100081041
229,0.0022631329993600957
252,0.002530206000301405
277,0.002961334999781684
304,0.004066572000738233
335,0.005281877998640994
368,0.005971909000436426
405,0.009007344999190536
446,0.01035081000009086
490,0.011104537001301651
539,0.013621751999380649
593,0.01635449700006575
653,0.01819991000047594
718,0.025682274001155747
790,0.04224720300044282
869,0.039381549000609084
956,0.04756616600025154
1051,0.0568931750003685
1156,0.07212853700002597
1272,0.08928292499876989
1399,0.10967040099967562
1539,0.11676947599880805
1693,0.14027116999932332
1862,0.17041601500022807
1,5.097999746794812e-06
1,2.4439996195724234e-06
1,2.4439996195724234e-06
1,2.3049997253110632e-06
1,1.956001142389141e-06
2,5.308000254444778e-06
2,4.818999514100142e-06
2,4.448899926501326e-05
2,4.330000592744909e-06
2,4.679999619838782e-06
3,4.818999514100142e-06
3,4.6789991756668314e-06
3,4.818999514100142e-06
3,4.748999344883487e-06
4,4.260999048710801e-06
4,6.705000487272628e-06
5,1.4457000361289829e-05
5,6.285999916144647e-06
6,7.892000212450512e-06
6,4.748999344883487e-06
7,7.19399940862786e-06
7,9.078999937628396e-06
8,6.216001565917395e-06
9,1.2851000064983964e-05
10,1.1453001206973568e-05
11,1.7321000996162184e-05
12,5.1263999921502545e-05
13,1.9555998733267188e-05
14,4.525700023805257e-05
16,2.5772000299184583e-05
17,2.2697999156662263e-05
19,3.338400165375788e-05
21,3.4781000067596324e-05
23,4.302200068195816e-05
26,5.440600034489762e-05
28,6.292699981713668e-05
31,6.74659986543702e-05
34,8.066699956543744e-05
37,9.337799929198809e-05
41,0.00011265400098636746
45,0.00012864800009992905
50,9.631099965190515e-05
55,0.00013507300172932446
60,0.00015113600056793075
66,0.0001850789994932711
73,0.00018368200107943267
80,0.000214272999073728
88,0.00024367600053665228
97,0.00036554899998009205
107,0.00044146599975647405
117,0.0005085129996587057
129,0.0006041960004949942
142,0.0006873069996800041
156,0.0010402139996585902
172,0.0013135729986970546
189,0.0012124429995310493
208,0.0015250519991241163
229,0.0017412799988960614
252,0.0021967840002616867
277,0.0024134319992299424
304,0.003177634000167018
335,0.004155898999670171
368,0.0059452999994391575
405,0.0071263829995587
446,0.007257265999214724
490,0.008790769001279841
539,0.012311041999055305
593,0.014633122000304866
653,0.018771700000797864
718,0.02743549700062431
790,0.028642561999731697
869,0.03259389599952556
956,0.03830040899993037
1051,0.0505625619989587
1156,0.0638421620005829
1272,0.07481036799981666
1399,0.0910608720005257
1539,0.10571759999947972
1693,0.12614306900104566
1862,0.17191215200000443
1,4.679999619838782e-06
1,2.3749998945277184e-06
1,1.9559993233997375e-06
1,1.9549988792277873e-06
1,1.8850005290005356e-06
2,4.888999683316797e-06
2,4.679999619838782e-06
2,2.3740012693451717e-06
2,2.3740012693451717e-06
2,2.9339989850996062e-06
3,5.6569988373667e-06
3,4.6789991756668314e-06
3,4.330999217927456e-06
3,6.2159997469279915e-06
4,4.748999344883487e-06
4,4.400000761961564e-06
5,4.748999344883487e-06
5,4.74900116387289e-06
6,5.308000254444778e-06
6,4.748999344883487e-06
7,4.819001333089545e-06
7,4.74900116387289e-06
8,6.356000085361302e-06
9,6.2159997469279915e-06
10,6.285999916144647e-06
11,9.078999937628396e-06
12,9.498000508756377e-06
13,1.6902000425034203e-05
14,2.0323999706306495e-05
16,1.634299951547291e-05
17,2.5841000024229288e-05
19,1.5644000086467713e-05
21,6.271700112847611e-05
23,2.8565000320668332e-05
26,2.2767999325878918e-05
28,2.5702000129967928e-05
31,3.904100049112458e-05
34,4.246400021656882e-05
37,5.4755000746808946e-05
41,6.152999958430883e-05
45,7.228600043163169e-05
50,0.00010580899834167212
55,0.0001053910000337055
60,0.00011656500100798439
66,0.00012738999976136256
73,0.00014827299855824094
80,0.00020777799909410533
88,0.0003862210014631273
97,0.00034676099858188536
107,0.0004818340003112098
117,0.0005938589983998099
129,0.0006209580005815951
142,0.0006581140005437192
156,0.0008372559987037675
172,0.0010045959988929098
189,0.0012831219992222032
208,0.0017470069997216342
229,0.0018711149987211684
252,0.0027524409997568
277,0.002709418999074842
304,0.003528514998833998
335,0.004507408999415929
368,0.006390467000528588
405,0.006221452000318095
446,0.010446353000588715
490,0.008811301000605454
539,0.012474610999561264
593,0.014518652000333532
653,0.019512644999849726
718,0.021405550000054063
790,0.025963246000173967
869,0.033996656000454095
956,0.0413453440014564
1051,0.05551940000077593
1156,0.06315003599956981
1272,0.07742759600114368
1399,0.09602085200094734
1539,0.1217900079991523
1693,0.13271896400146943
1862,0.15700951399958285
1,4.2599986045388505e-06
1,2.4439996195724234e-06
1,3.770999683183618e-06
1,2.3749998945277184e-06
1,1.955000698217191e-06
2,4.74900116387289e-06
2,4.680001438828185e-06
2,4.399998942972161e-06
2,4.748999344883487e-06
2,2.3749998945277184e-06
3,1.3548999049817212e-05
3,4.679000994656235e-06
3,4.330000592744909e-06
3,4.680001438828185e-06
4,4.330000592744909e-06
4,4.399998942972161e-06
5,4.749999789055437e-06
5,4.6789991756668314e-06
6,1.4317000022856519e-05
6,2.6609000997268595e-05
7,1.3269998817122541e-05
7,1.3549000868806615e-05
8,1.739100116537884e-05
9,1.3199998647905886e-05
10,1.3688999388250522e-05
11,2.765700082818512e-05
12,1.3270000636111945e-05
13,1.732099917717278e-05
14,2.612000025692396e-05
16,3.708599979290739e-05
17,2.1022000510129146e-05
19,2.5911000193445943e-05
21,2.5142999220406637e-05
23,2.5702000129967928e-05
26,2.660899917827919e-05
28,4.0856999476091005e-05
31,3.925099917978514e-05
34,7.542799903603736e-05
37,5.76190013816813e-05
41,6.39749996480532e-05
45,8.206300117308274e-05
50,0.00010245700104860589
55,0.00010839400056283921
60,0.00017076100084523205
66,0.00017111100169131532
73,0.0001555359995109029
80,0.00020435499936866108
88,0.00047533900033158716
97,0.000502437000250211
107,0.0005864559989277041
117,0.000871688000188442
129,0.0005655739987560082
142,0.000782709999839426
156,0.0007844560004741652
172,0.001000334999844199
189,0.001200290000269888
208,0.00166669000100228
229,0.0015870710012677591
252,0.0024064469998847926
277,0.0029384970002865884
304,0.0035953539991169237
335,0.0041145529994537355
368,0.004985542000213172
405,0.005511934999958612
446,0.007621557000675239
490,0.009603579999748035
539,0.01411357300094096
593,0.015226632000121754
653,0.021591606999209034
718,0.024673138999787625
790,0.02654586099924927
869,0.032975508000163245
956,0.04365533999953186
1051,0.05198878800001694
1156,0.06384320999859483
1272,0.06884111399995163
1399,0.08328636300029757
1539,0.10590617100024247
1693,0.13175466699976823
1862,0.15452931399886438
1,4.748999344883487e-06
1,2.4439996195724234e-06
1,1.4670004020445049e-06
1,1.884998710011132e-06
1,1.8860009731724858e-06
2,4.75000160804484e-06
2,4.74900116387289e-06
2,4.400000761961564e-06
2,2.8630001907004043e-06
2,2.3040011001285166e-06
3,4.400000761961564e-06
3,4.679000994656235e-06
3,3.770999683183618e-06
3,4.8890015023062006e-06
4,3.7009995139669627e-06
4,4.329998773755506e-06
5,4.748999344883487e-06
5,4.399998942972161e-06
6,4.748999344883487e-06
6,6.075999408494681e-06
7,5.796000550617464e-06
7,5.6569988373667e-06
8,6.704998668283224e-06
9,1.3898999895900488e-05
10,1.3898001270717941e-05
11,1.4388000636245124e-05
12,1.3130000297678635e-05
13,1.1733000064850785e-05
