n,t
1,4.749002982862294e-06
1,4.819001333089545e-06
1,4.818997695110738e-06
1,2.9330003599170595e-06
1,1.4670004020445049e-06
2,4.749999789055437e-06
2,3.421999281272292e-06
2,3.2819989428389817e-06
2,3.3529977372381836e-06
2,3.840999852400273e-06
3,4.679000994656235e-06
3,2.863998815882951e-06
3,3.7720019463449717e-06
3,4.748999344883487e-06
4,3.7709978641942143e-06
4,3.911001840606332e-06
5,6.285998097155243e-06
5,5.7969991758000106e-06
6,5.727000825572759e-06
6,6.145997758721933e-06
7,7.542003004346043e-06
7,7.542999810539186e-06
8,8.94000186235644e-06
9,9.00899976841174e-06
10,1.1314001312712207e-05
11,9.917002898873761e-06
12,1.2362001143628731e-05
13,1.1593998351600021e-05
14,1.459600025555119e-05
16,1.8299000657862052e-05
17,2.1231997379800305e-05
19,2.046299778157845e-05
21,2.618999860715121e-05
23,3.142800051136874e-05
26,3.4361000871285796e-05
28,4.3441003072075546e-05
31,5.55929982510861e-05
34,6.390500129782595e-05
37,7.053899753373116e-05
41,9.631099965190515e-05
45,0.00010119999933522195
50,0.0001475040007790085
55,0.00017250800010515377
60,0.00013248799950815737
66,0.00021064099928480573
73,0.00023082500047166832
80,0.0003178469996782951
88,0.00043168799675186165
97,0.0004577389991027303
107,0.0005284190010570455
117,0.0006859800014353823
129,0.000756729998101946
142,0.0009399230002600234
156,0.0011942140008613933
172,0.001417216997651849
189,0.0014818900017417036
208,0.0018656669999472797
229,0.0026087780024681706
252,0.0028231899996171705
277,0.003785113000049023
304,0.004422414000146091
335,0.005482952001329977
368,0.006080233000830049
405,0.008335892998729832
446,0.010323015001631575
490,0.012898128999950131
539,0.015054894000058994
593,0.018969421998917824
653,0.02438993599935202
718,0.029827979000401683
790,0.03414828499808209
869,0.04391662100169924
956,0.05332715999975335
1051,0.0640516919993388
1156,0.07948184300039429
1272,0.09608364900122979
1399,0.114972614999715
1539,0.14141762600047514
1693,0.17241879799985327
1862,0.2007135540006857
1,5.237998266238719e-06
1,2.3040011001285166e-06
1,2.3749998945277184e-06
1,1.8860009731724858e-06
1,1.9559993233997375e-06
2,4.819001333089545e-06
2,4.748999344883487e-06
2,4.679997800849378e-06
2,4.329998773755506e-06
2,4.260000423528254e-06
3,4.819001333089545e-06
3,4.680001438828185e-06
3,3.840999852400273e-06
3,4.329998773755506e-06
4,3.7709978641942143e-06
4,3.842000296572223e-06
5,6.565001967828721e-06
5,4.679000994656235e-06
6,8.102000720100477e-06
6,4.329998773755506e-06
7,9.568000677973032e-06
7,5.727000825572759e-06
8,7.193997589638457e-06
9,1.0405998182250187e-05
10,1.1873002222273499e-05
11,1.131499811890535e-05
12,1.0476000170456246e-05
13,1.3897999451728538e-05
14,1.5785000869072974e-05
16,1.7600003047846258e-05
17,2.095200034091249e-05
19,2.0881998352706432e-05
21,4.993699985789135e-05
23,3.198699778295122e-05
26,4.085700129508041e-05
28,4.071699731866829e-05
31,4.874899968854152e-05
34,6.830399797763675e-05
37,6.299700180534273e-05
41,8.199299918487668e-05
45,0.00010601900066831149
50,0.00011782199726440012
55,0.00015490700025111437
60,0.00018647600154508837
66,0.00019283199799247086
73,0.0002466100013407413
80,0.000311561998387333
88,0.0003931360006390605
97,0.00046102200212772004
107,0.0005715100014640484
117,0.0006294790000538342
129,0.0007959799986565486
142,0.0009412499966856558
156,0.0011385510006221011
172,0.001350938000541646
189,0.001505706000898499
208,0.0018962579997605644
229,0.002510930000426015
252,0.0031895070023892913
277,0.0036342550010886043
304,0.004387284003314562
335,0.005329929001163691
368,0.006326912000076845
405,0.008203264998883242
446,0.010226842998235952
490,0.012601513000845443
539,0.015850384999794187
593,0.01968850699995528
653,0.02369173300030525
718,0.028605897998204455
790,0.035875805999239674
869,0.04153880800004117
956,0.05250596800033236
1051,0.06798214399896096
1156,0.08013332100017578
1272,0.09691406099955202
1399,0.11644661200261908
1539,0.13828357400052482
1693,0.16738213100325083
1862,0.2126381659982144
1,6.2850012909621e-06
1,2.3049979063216597e-06
1,2.373999450355768e-06
1,2.445001882733777e-06
1,2.445001882733777e-06
2,3.3519972930662334e-06
2,4.819001333089545e-06
2,4.8199981392826885e-06
2,4.887999239144847e-06
2,4.748999344883487e-06
3,3.2819989428389817e-06
3,4.329998773755506e-06
3,2.7939968276768923e-06
3,4.889003321295604e-06
4,4.818997695110738e-06
4,4.680001438828185e-06
5,4.329998773755506e-06
5,4.748999344883487e-06
6,3.282002580817789e-06
6,5.308000254444778e-06
7,4.749002982862294e-06
7,7.123999239411205e-06
8,6.6350003180559725e-06
9,7.472997822333127e-06
10,9.49900277191773e-06
11,1.2851000064983964e-05
12,1.3061002391623333e-05
13,1.3758999557467178e-05
14,1.2781001714756712e-05
16,1.4945999282645062e-05
17,1.6971000150078908e-05
19,2.095200034091249e-05
21,2.5282999558839947e-05
23,2.912399941124022e-05
26,3.296499926364049e-05
28,3.610800195019692e-05
31,5.6711000070208684e-05
34,6.153000140329823e-05
37,7.801299943821505e-05
41,0.00012697100100922398
45,0.00010120000297320075
50,0.00013570100054494105
55,0.00014156800170894712
60,0.00014757400276721455
66,0.00021420300254249014
73,0.00023801900169928558
80,0.0003063929980271496
88,0.000369669000065187
97,0.0004292439989512786
107,0.0005481129992404021
117,0.0005900180003663991
129,0.0007512810007028747
142,0.0009353130008094013
156,0.0012122330008423887
172,0.0013902579994464759
189,0.0016784930012363475
208,0.0019526889991539065
229,0.0027620789987850003
252,0.0029351459997997154
277,0.0034832590026780963
304,0.004257587999745738
335,0.005344455999875208
368,0.006625832000281662
405,0.008503860997734591
446,0.010314284998457879
490,0.012315513999055838
539,0.015537356997811003
593,0.018115613998816116
653,0.02401041799748782
718,0.029867438999644946
790,0.03681056000277749
869,0.04206429300029413
956,0.05255604400008451
1051,0.06280439799957094
1156,0.07838086600168026
1272,0.09661465099998168
1399,0.11768461700194166
1539,0.14170963300057338
1693,0.1717305120000674
1862,0.21065830899897264
