n,t
1,4.330002411734313e-06
1,4.679000994656235e-06
1,2.862998371711001e-06
1,1.3970020518172532e-06
1,1.4670004020445049e-06
2,6.2850012909621e-06
2,5.308000254444778e-06
2,3.842000296572223e-06
2,4.748999344883487e-06
2,4.679000994656235e-06
3,5.726997187593952e-06
3,4.748999344883487e-06
3,4.819001333089545e-06
3,4.680001438828185e-06
4,1.4875997294439003e-05
4,1.452699871151708e-05
5,6.774000212317333e-06
5,6.6350003180559725e-06
6,7.613001798745245e-06
6,6.704998668283224e-06
7,9.568000677973032e-06
7,1.0684998414944857e-05
8,1.0895000741584226e-05
9,1.501600127085112e-05
10,1.7111000488512218e-05
11,2.5213001208612695e-05
12,1.8578000890556723e-05
13,1.780900129233487e-05
14,1.8367998563917354e-05
16,2.1300998923834413e-05
17,2.5281999114667997e-05
19,2.8705002478091046e-05
21,2.8146001568529755e-05
23,3.0939001590013504e-05
26,4.99359994137194e-05
28,5.19620007253252e-05
31,6.097100049373694e-05
34,7.284499952220358e-05
37,7.570800153189339e-05
41,9.875500109046698e-05
45,0.0001308129976678174
50,0.00016482600040035322
55,0.00018556800205260515
60,0.00021476199981407262
66,0.0002705650003917981
73,0.0002853010009857826
80,0.0003909010010829661
88,0.00045913599751656875
97,0.0004748499995912425
107,0.0005400810005085077
117,0.0005736059974879026
129,0.0007921380019979551
142,0.0010064109992526937
156,0.0011692810003296472
172,0.00151436599844601
189,0.0016516740033694077
208,0.0020428540010470897
229,0.0023764159996062517
252,0.0028988280027988367
277,0.00414612199892872
304,0.004735651000373764
335,0.005584012000326766
368,0.006641825999395223
405,0.008977175002655713
446,0.010901509001996601
490,0.011896536001586355
539,0.016748192996601574
593,0.01891417799924966
653,0.023730913999315817
718,0.03063436500087846
790,0.03461049399993499
869,0.04342479899787577
956,0.05268210700160125
1051,0.06430989499858697
1156,0.07769223200011766
1272,0.0936346680027782
1399,0.11343799400128773
1539,0.13729587999841897
1693,0.1718720810022205
1862,0.21173588800229481
1,4.888999683316797e-06
1,4.819001333089545e-06
1,1.8860009731724858e-06
1,2.373999450355768e-06
1,2.373999450355768e-06
2,4.819001333089545e-06
2,3.282002580817789e-06
2,4.400000761961564e-06
2,3.7009995139669627e-06
2,3.4220029192510992e-06
3,4.679000994656235e-06
3,4.748999344883487e-06
3,4.749002982862294e-06
3,4.679000994656235e-06
4,4.818997695110738e-06
4,6.6350003180559725e-06
5,1.4178000128595158e-05
5,4.680001438828185e-06
6,1.4805998944211751e-05
6,6.2159997469279915e-06
7,1.5714998880866915e-05
7,1.557400173624046e-05
8,1.5505000192206353e-05
9,1.4178000128595158e-05
10,1.9486000383039936e-05
11,1.2851000064983964e-05
12,1.8088998331222683e-05
13,1.5503999748034403e-05
14,2.2488999093184248e-05
16,1.801899998099543e-05
17,1.9555998733267188e-05
19,2.7168000087840483e-05
21,2.7727000997401774e-05
23,2.3955999495228752e-05
26,4.162500044913031e-05
28,4.099699799553491e-05
31,4.6025001211091876e-05
34,7.012100104475394e-05
37,8.066699956543744e-05
41,0.00010741599908214994
45,8.911699842428789e-05
50,0.00012333999984548427
55,0.0001519739998911973
60,0.00016775800031609833
66,0.00020714899801532738
73,0.0002554789971327409
80,0.00035353600105736405
88,0.00044195400187163614
97,0.00042770700019900687
107,0.0005455290011013858
117,0.0006004250026308
129,0.0008005890013009775
142,0.0009107990008487832
156,0.001052157000231091
172,0.0014018520014360547
189,0.001713554000161821
208,0.0019991339977423195
229,0.002342124000279
252,0.002810129000863526
277,0.003587742001400329
304,0.004377645000204211
335,0.005512633997568628
368,0.0071991590011748485
405,0.008662890002597123
446,0.010087300001032418
490,0.012611150999873644
539,0.014792082001804374
593,0.019125797000015154
653,0.023023562996968394
718,0.030598815999837825
790,0.03515371800313005
869,0.04711869899983867
956,0.053048983001644956
1051,0.06209516099988832
1156,0.0789607580009033
1272,0.09486673599894857
1399,0.12069588899976225
1539,0.13548364100279287
1693,0.17282618099852698
1862,0.21128352700179676
